Log file open, 11/29/22 15:10:55
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92600][0000060195FA2800 52] AppleTV2_4K, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93200][0000060196210000 52] TVOS, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94800][0000060196217800 52] Mac, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94A00][0000060196215000 52] MacEditor, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93A00][000006019621A000 52] MacClient, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94C00][000006019621C800 52] MacServer, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94E00][0000060196220000 52] Linux, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94600][0000060196222800 52] LinuxEditor, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92400][0000060196227800 52] LinuxArm64Editor, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93E00][000006019622A000 52] LinuxArm64, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93800][000006019622C800 52] LinuxClient, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94200][0000060196202800 52] LinuxArm64Client, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93C00][0000060196225000 52] LinuxServer, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93400][0000060196230000 52] LinuxArm64Server, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94400][0000060196235000 52] Android, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95000][0000060196237800 52] Android_Preview_OpenGL, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92E00][000006019623A000 52] Android_Preview_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95200][000006019623C800 52] Android_Low, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95A00][0000060196212800 52] Android_Mid, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92C00][0000060196240000 52] Android_High, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F93600][0000060196245000 52] Android_Default, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F94000][0000060196247800 52] Android_Adreno4xx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91600][000006019624A000 52] Android_Adreno5xx_Low, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96000][000006019624C800 52] Android_Adreno5xx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95600][0000060196232800 52] Android_Adreno6xx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96200][0000060196250000 52] Android_Adreno6xx_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96A00][0000060196255000 52] Android_Adreno7xx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91C00][0000060196257800 52] Android_Adreno7xx_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95C00][000006019625A000 52] Android_Mali_T6xx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F92800][000006019625C800 52] Android_Mali_T7xx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95400][0000060196242800 52] Android_Mali_T8xx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F97000][0000060196260000 52] Android_Mali_G71, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96600][0000060196265000 52] Android_Mali_G72, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F97200][0000060196267800 52] Android_Mali_G72_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F97A00][000006019626A000 52] Android_Mali_G76, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95E00][000006019626C800 52] Android_Mali_G76_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96C00][0000060196252800 52] Android_Mali_G77, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F95800][0000060196270000 52] Android_Mali_G77_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96400][0000060196275000 52] Android_Mali_G78, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F98000][0000060196277800 52] Android_Mali_G78_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F97600][000006019627A000 52] Android_Mali_G710, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F98200][000006019627C800 52] Android_Mali_G710_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F98A00][0000060196262800 52] Android_Xclipse_920, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96E00][0000060196280000 52] Android_Xclipse_920_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F97C00][0000060196285000 52] Android_Vulkan_SM5, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F96800][0000060196287800 52] Android_PowerVR_G6xxx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F97400][000006019628A000 52] Android_PowerVR_GT7xxx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F99000][000006019628C800 52] Android_PowerVR_GE8xxx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F98C00][0000060196272800 52] Android_PowerVR_GM9xxx, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F98E00][0000060196290000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F98600][0000060196295000 52] Android_TegraK1, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F97800][0000060196297800 52] Android_Unknown_Vulkan, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F91800][000006019629A000 52] Oculus_Quest, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F9A000][000006019629C800 52] Oculus_Quest2, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: 	[0000060195F99800][0000060196282800 52] HoloLens, 
[2022.11.29-04.10.58:887][  0]LogDeviceProfileManager: Active device profile: [000006019567BE00][00000601846E7800 52] WindowsEditor
[2022.11.29-04.10.58:887][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.11.29-04.10.58:887][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.11.29-04.10.58:888][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.11.29-04.10.58:888][  0]LogShaderCompilers: Display: Shader autogen file written: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.11.29-04.10.58:888][  0]LogShaderCompilers: Display: Compiling shader autogen file: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.11.29-04.10.58:889][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.11.29-04.10.58:890][  0]LogShaderCompilers: Display: Shader autogen file written: C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.11.29-04.10.58:893][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.29-04.10.58:893][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.11.29-04.10.58:893][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.16299.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2022.11.29-04.10.58:896][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyReport_1.log" -log="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyLog_1.log" -project="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject"  -Device=Win64@DESKTOP-6VSVF50'
[2022.11.29-04.10.58:896][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyReport_1.log" -log="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/Intermediate/TurnkeyLog_1.log" -project="C:/Users/15622/OneDrive/文档/GitHub/graduateProject/DongHanBianZhongRen/DongHanBianZhongRen.uproject"  -Device=Win64@DESKTOP-6VSVF50" -nocompile -nocompileuat ]
[2022.11.29-04.10.58:951][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
